date,timestamp,pod name,processor/gpu name,core/gpu count,max usage (%),max gpu temperature (C),max pwr:usage/cap (%),max vram usage (%)
2025-03-05,014814,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014824,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014834,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014844,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014855,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014905,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014915,whisper-ubi-cpu,NVIDIA L4,4,0,28,22.499999999999996,0.004341408352869671
2025-03-05,014925,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014935,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.555555555555554,0.004341408352869671
2025-03-05,014946,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014956,No Pod,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,015006,whisper-ubi-gpu,NVIDIA L4,4,0,29,22.569444444444446,0.004341408352869671
2025-03-05,015017,whisper-ubi-gpu,NVIDIA L4,4,0,29,28.361111111111114,0.004341408352869671
2025-03-05,015027,whisper-ubi-gpu,NVIDIA L4,4,14,31,53.11111111111111,2.8957193713640703
2025-03-05,015037,whisper-ubi-gpu,NVIDIA L4,4,0,31,28.48611111111111,0.017365633411478683
2025-03-05,015047,whisper-ubi-gpu,NVIDIA L4,4,0,32,37.19444444444445,0.004341408352869671
2025-03-05,015057,whisper-ubi-gpu,NVIDIA L4,4,0,33,28.29166666666667,0.017365633411478683
2025-03-05,015107,whisper-ubi-gpu,NVIDIA L4,4,0,32,22.51388888888889,0.017365633411478683
2025-03-05,015118,whisper-ubi-gpu,NVIDIA L4,4,68,37,81.5,20.131110532256663
2025-03-05,015128,whisper-ubi-gpu,NVIDIA L4,4,0,34,37.41666666666667,7.202396457410784
2025-03-05,015138,whisper-ubi-gpu,NVIDIA L4,4,0,35,28.347222222222225,0.017365633411478683
2025-03-05,015148,whisper-ubi-gpu,NVIDIA L4,4,0,33,22.777777777777775,0.017365633411478683
2025-03-05,015158,whisper-ubi-gpu,NVIDIA L4,4,0,32,22.777777777777775,0.017365633411478683
2025-03-05,015208,whisper-ubi-gpu,NVIDIA L4,4,0,32,22.777777777777775,0.017365633411478683
2025-03-05,015219,whisper-ubi-gpu,NVIDIA L4,4,55,34,39.84722222222222,14.8866892419901
2025-03-05,015229,whisper-ubi-gpu,NVIDIA L4,4,0,35,28.638888888888893,0.017365633411478683
2025-03-05,015239,whisper-ubi-gpu,NVIDIA L4,4,0,36,40.763888888888886,41.71659286272467
2025-03-05,015249,whisper-ubi-gpu,NVIDIA L4,4,0,36,28.611111111111114,0.017365633411478683
2025-03-05,015259,whisper-ubi-gpu,NVIDIA L4,4,0,35,22.916666666666664,0.017365633411478683
2025-03-05,015309,whisper-ubi-gpu,NVIDIA L4,4,71,39,65.15277777777777,22.379960059043153
2025-03-05,015320,whisper-ubi-gpu,NVIDIA L4,4,36,37,39.083333333333336,8.721889380915169
2025-03-05,015330,whisper-ubi-gpu,NVIDIA L4,4,0,36,28.47222222222222,0.004341408352869671
2025-03-05,015340,No Pod,NVIDIA L4,4,0,35,22.930555555555557,0.004341408352869671
2025-03-05,015350,No Pod,NVIDIA L4,4,0,34,22.84722222222222,0.004341408352869671
2025-03-05,015400,No Pod,NVIDIA L4,4,0,33,22.777777777777775,0.004341408352869671
2025-03-05,015410,No Pod,NVIDIA L4,4,0,33,22.777777777777775,0.004341408352869671
2025-03-05,015421,No Pod,NVIDIA L4,4,0,32,22.777777777777775,0.004341408352869671
2025-03-05,015431,No Pod,NVIDIA L4,4,0,32,22.708333333333336,0.004341408352869671
2025-03-05,015441,No Pod,NVIDIA L4,4,0,32,22.708333333333336,0.004341408352869671
2025-03-05,015451,No Pod,NVIDIA L4,4,0,31,22.63888888888889,0.004341408352869671
2025-03-05,015501,No Pod,NVIDIA L4,4,0,31,22.63888888888889,0.004341408352869671
2025-03-05,015511,No Pod,NVIDIA L4,4,0,31,22.63888888888889,0.004341408352869671
2025-03-05,015522,No Pod,NVIDIA L4,4,0,31,22.63888888888889,0.004341408352869671
2025-03-05,015532,No Pod,NVIDIA L4,4,0,31,22.65277777777778,0.004341408352869671
2025-03-05,015542,No Pod,NVIDIA L4,4,0,30,22.569444444444446,0.004341408352869671
2025-03-05,015552,No Pod,NVIDIA L4,4,0,30,22.63888888888889,0.004341408352869671
2025-03-05,015602,No Pod,NVIDIA L4,4,0,30,22.569444444444446,0.004341408352869671
2025-03-05,015613,No Pod,NVIDIA L4,4,0,30,22.569444444444446,0.004341408352869671
2025-03-05,015623,No Pod,NVIDIA L4,4,0,30,22.569444444444446,0.004341408352869671
2025-03-05,015633,No Pod,NVIDIA L4,4,0,30,22.499999999999996,0.004341408352869671
