2025-03-05,014805,whisper,turbo,/tmp/,audio-samples/harvard.wav,/tmp,1741139257.508902,1741139285.1317012,27.622799158096313,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name turbo --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014818,whisper,turbo,/tmp/,audio-samples/harvard.wav,/tmp,1741139286.5506463,1741139298.7675722,12.216925859451294,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name turbo --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015014,whisper,tiny.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139408.536281,1741139413.9471643,5.410883188247681,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name tiny.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015020,whisper,tiny.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139415.8380413,1741139419.7268028,3.888761520385742,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name tiny.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015027,whisper,base.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139421.6124084,1741139427.436607,5.824198484420776,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name base.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015034,whisper,base.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139429.3192928,1741139433.7337816,4.414488792419434,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name base.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015046,whisper,small.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139435.623898,1741139446.0456004,10.42170238494873,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name small.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015054,whisper,small.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139447.9428275,1741139454.127704,6.184876441955566,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name small.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015120,whisper,medium.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139456.018019,1741139479.7833169,23.765297889709473,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name medium.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015133,whisper,medium.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139481.6500103,1741139492.75506,11.10504961013794,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name medium.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015224,whisper,large,/tmp/,audio-samples/harvard.wav,/tmp,1741139494.669355,1741139543.8865306,49.21717572212219,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name large --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015243,whisper,large,/tmp/,audio-samples/harvard.wav,/tmp,1741139545.8041089,1741139563.0743585,17.270249605178833,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name large --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015311,whisper,turbo,/tmp/,audio-samples/harvard.wav,/tmp,1741139564.9748812,1741139590.6263864,25.6515052318573,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name turbo --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,015322,whisper,turbo,/tmp/,audio-samples/harvard.wav,/tmp,1741139592.522985,1741139602.2408311,9.717846155166626,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name turbo --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
date,timestamp,model,model_name,model_dir,input_file,output_dir,start_time,end_time,duration,wer,mer,wil,wip,cer,floating_point_format,executed_command
